embed_dim,window,lr,share,epoch,loss,ppl,type
100,2,0.001,False,28,7.3191111745505495,1508.8622584030077,test
100,2,0.001,False,29,6.234783823207273,510.1903152201976,train
100,2,0.001,False,29,7.4061963698443245,1646.153066364235,eval
100,2,0.001,False,29,7.337358203427545,1536.6472373374543,test
100,2,0.001,False,30,6.2167812929315085,501.08777880400936,train
100,2,0.001,False,30,7.424560846066942,1676.663098122322,eval
100,2,0.001,False,30,7.355243526656052,1564.377916732996,test
100,2,0.001,False,31,6.19957671327106,492.54051110056656,train
100,2,0.001,False,31,7.442548948175767,1707.0959794241382,eval
100,2,0.001,False,31,7.372763140448209,1592.026704501828,test
100,2,0.001,False,32,6.183123495619176,484.50293815661695,train
100,2,0.001,False,32,7.460158507029216,1737.4234293503541,eval
100,2,0.001,False,32,7.3899198729416415,1619.5763358468575,test
100,2,0.001,False,33,6.1673768940618485,476.93341696126157,train
100,2,0.001,False,33,7.477395188574698,1767.630430058227,eval
100,2,0.001,False,33,7.406719742150142,1647.0148427855916,test
100,2,0.001,False,34,6.152297129065303,469.7953287268862,train
100,2,0.001,False,34,7.4942679779202335,1797.7083213350165,eval
100,2,0.001,False,34,7.423169925295073,1674.332613727019,test
100,2,0.001,False,35,6.137846748707658,463.0554219265065,train
100,2,0.001,False,35,7.510788964290245,1827.6549286144468,eval
100,2,0.001,False,35,7.439278224418903,1701.5216610460966,test
100,2,0.001,False,36,6.123986648300947,456.68169953450354,train
100,2,0.001,False,36,7.526968133215811,1857.4653702516969,eval
100,2,0.001,False,36,7.4550497696317475,1728.5700234201372,test
100,2,0.001,False,37,6.11068366745771,450.64670236054246,train
100,2,0.001,False,37,7.542813759224088,1887.1324981969497,eval
100,2,0.001,False,37,7.470491376416437,1755.4690697808394,test
100,2,0.001,False,38,6.097907923035702,444.92597634433685,train
100,2,0.001,False,38,7.558332948123708,1916.6476975113428,eval
100,2,0.001,False,38,7.485613157009256,1782.2166134439944,test
100,2,0.001,False,39,6.085632477776479,439.4976973122556,train
100,2,0.001,False,39,7.573533039467008,1946.0034575022491,eval
100,2,0.001,False,39,7.500424985227914,1808.8109690742615,test
100,2,0.001,False,40,6.073830956119602,434.3414413972509,train
100,2,0.001,False,40,7.588419390659706,1975.1890428626723,eval
100,2,0.001,False,40,7.514931136164172,1835.2410902008926,test
100,2,0.001,False,41,6.06247918888674,429.43877804888945,train
100,2,0.001,False,41,7.602999116860184,2004.1977136820067,eval
100,2,0.001,False,41,7.529136674157504,1861.4977305438533,test
100,2,0.001,False,42,6.051552235069922,424.7718643641937,train
100,2,0.001,False,42,7.617278959236893,2033.02265914845,eval
100,2,0.001,False,42,7.543046836195321,1887.5723965870466,test
100,2,0.001,False,43,6.041037211983891,420.3287789148108,train
100,2,0.001,False,43,7.631263732910156,2061.6537539768133,eval
100,2,0.001,False,43,7.5566690954668765,1913.4613297059952,test
100,2,0.001,False,44,6.030913324679359,416.09488561753307,train
100,2,0.001,False,44,7.644964853922526,2090.095115898366,eval
100,2,0.001,False,44,7.570016967839208,1939.1731848584016,test
100,2,0.001,False,45,6.021154961343539,412.05422770996347,train
100,2,0.001,False,45,7.658394187104468,2118.3530172938013,eval
100,2,0.001,False,45,7.5830967590726654,1964.7037686529368,test
100,2,0.001,False,46,6.011741686675508,408.1936469470022,train
100,2,0.001,False,46,7.671558118334003,2146.423222504989,eval
100,2,0.001,False,46,7.595914651607645,1990.0492210480338,test
100,2,0.001,False,47,6.002656302209628,404.50184683434856,train
100,2,0.001,False,47,7.684464950187533,2174.306300144526,eval
100,2,0.001,False,47,7.608478899659781,2015.2104279239868,test
100,2,0.001,False,48,5.993878182718309,400.9666203094664,train
100,2,0.001,False,48,7.697120367311964,2201.9979081655974,eval
100,2,0.001,False,48,7.6207930630651015,2040.1794793975969,test
100,2,0.001,False,49,5.985387911230831,397.57671581369743,train
100,2,0.001,False,49,7.709525996563482,2229.4852240286855,eval
100,2,0.001,False,49,7.632864088847719,2064.9557753031618,test
100,2,0.0001,False,0,8.262958502365372,3877.5488851708183,train
100,2,0.0001,False,0,7.899107456207275,2694.8759597235908,eval
100,2,0.0001,False,0,7.821249928967706,2493.0195587689855,test
100,2,0.0001,False,1,7.610373646526013,2019.0323612217474,train
100,2,0.0001,False,1,7.381887632257798,1606.6196143248874,eval
100,2,0.0001,False,1,7.305191352449614,1488.0046679475083,test
100,2,0.0001,False,2,7.405683258832512,1645.3086237636799,train
100,2,0.0001,False,2,7.1912085869733025,1327.7068855649134,eval
100,2,0.0001,False,2,7.122123529171121,1239.0788618141655,test
100,2,0.0001,False,3,7.292069649292251,1468.6070555748327,train
100,2,0.0001,False,3,7.08545482859892,1194.4663894324567,eval
100,2,0.0001,False,3,7.02124782266288,1120.183536415167,test
100,2,0.0001,False,4,7.223388490030321,1371.1272490565682,train
100,2,0.0001,False,4,7.022349787693398,1121.418619884472,eval
100,2,0.0001,False,4,6.961087144654373,1054.7796321934945,test
100,2,0.0001,False,5,7.17950243464971,1312.2551630804855,train
100,2,0.0001,False,5,6.982596528296377,1077.71304961809,eval
100,2,0.0001,False,5,6.923127067500148,1015.4905421641868,test
100,2,0.0001,False,6,7.150062011460126,1274.184966793877,train
100,2,0.0001,False,6,6.956275967990651,1049.7170892014644,eval
100,2,0.0001,False,6,6.897945264290119,990.2379465405176,test
100,2,0.0001,False,7,7.129501451880245,1248.2544968281331,train
100,2,0.0001,False,7,6.938096242792466,1030.8059415630187,eval
100,2,0.0001,False,7,6.880506087993753,973.1187188929889,test
100,2,0.0001,False,8,7.114661337965626,1229.8670313947443,train
100,2,0.0001,False,8,6.925094726038914,1017.4906479177806,eval
100,2,0.0001,False,8,6.867979107231929,961.0045150400392,test
100,2,0.0001,False,9,7.103647490679207,1216.395785030466,train
100,2,0.0001,False,9,6.915522313585468,1007.7972762618949,eval
100,2,0.0001,False,9,6.858692818674548,952.1216580295923,test
100,2,0.0001,False,10,7.095272314750542,1206.250798655188,train
100,2,0.0001,False,10,6.908295977349375,1000.5408445709493,eval
100,2,0.0001,False,10,6.851616826550714,945.4082327601641,test
100,2,0.0001,False,11,7.0887648533966585,1198.4266534718242,train
100,2,0.0001,False,11,6.902722620496563,994.9799841226077,eval
100,2,0.0001,False,11,6.846095348226613,940.2025664078178,test
100,2,0.0001,False,12,7.0836109104803056,1192.265920580572,train
100,2,0.0001,False,12,6.89834571352192,990.6345659731834,eval
100,2,0.0001,False,12,6.841698621881419,936.07782733343,test
100,2,0.0001,False,13,7.079458660998587,1187.3255988520168,train
100,2,0.0001,False,13,6.894856752133837,987.1843026405371,eval
100,2,0.0001,False,13,6.838138062378456,932.750793096385,test
100,2,0.0001,False,14,7.0760618710921985,1183.2993452822855,train
100,2,0.0001,False,14,6.892041047414144,984.4085927639484,eval
100,2,0.0001,False,14,6.835215437001195,930.0286917367009,test
100,2,0.0001,False,15,7.073244595931748,1179.9703569693454,train
100,2,0.0001,False,15,6.889745768378763,982.1516914586912,eval
100,2,0.0001,False,15,6.832791270880864,927.7768781790717,test
100,2,0.0001,False,16,7.070878659264516,1177.1819217668146,train
100,2,0.0001,False,16,6.887860017664292,980.3013434007189,eval
100,2,0.0001,False,16,6.830765715960799,925.8995171495694,test
100,2,0.0001,False,17,7.068868725986804,1174.8182408645255,train
100,2,0.0001,False,17,6.886301816678515,978.7750263442674,eval
100,2,0.0001,False,17,6.829064517185606,924.3257170779787,test
100,2,0.0001,False,18,7.067143116967153,1172.792712049658,train
100,2,0.0001,False,18,6.885010055467194,977.511498994135,eval
100,2,0.0001,False,18,6.827632295674291,923.0028254655624,test
100,2,0.0001,False,19,7.065646793882726,1171.0391475180977,train
100,2,0.0001,False,19,6.883938284481273,976.4643917609186,eval
100,2,0.0001,False,19,6.826425659245458,921.8897682951527,test
100,2,0.0001,False,20,7.064335924083903,1169.505073371788,train
100,2,0.0001,False,20,6.883050030353022,975.5974283327718,eval
100,2,0.0001,False,20,6.825410842895508,920.9546940300106,test
100,2,0.0001,False,21,7.063175936876717,1168.1492489694476,train
100,2,0.0001,False,21,6.882317720675001,974.8832504257641,eval
100,2,0.0001,False,21,6.824561036866287,920.1723936272638,test
100,2,0.0001,False,22,7.062138072514938,1166.9374974203488,train
100,2,0.0001,False,22,6.881719869725845,974.3005897386577,eval
100,2,0.0001,False,22,6.823855646725359,919.5235419665312,test
100,2,0.0001,False,23,7.061198610370442,1165.8417186184747,train
100,2,0.0001,False,23,6.881238956077426,973.8321479364463,eval
100,2,0.0001,False,23,6.823277473449707,918.9920516897765,test
100,2,0.0001,False,24,7.0603373131509555,1164.8380146936152,train
100,2,0.0001,False,24,6.880862507165647,973.4656188781613,eval
100,2,0.0001,False,24,6.822813206705554,918.5654932681426,test
100,2,0.0001,False,25,7.059536493430703,1163.9055628532924,train
100,2,0.0001,False,25,6.880578592711804,973.1892771492045,eval
100,2,0.0001,False,25,6.822451986115555,918.2337484188535,test
100,2,0.0001,False,26,7.058781805685011,1163.0275089577967,train
100,2,0.0001,False,26,6.880379181282193,972.9952314322763,eval
100,2,0.0001,False,26,6.822184546240445,917.9882089348428,test
100,2,0.0001,False,27,7.058060734958972,1162.189186148851,train
100,2,0.0001,False,27,6.88025603574865,972.8754187927141,eval
100,2,0.0001,False,27,6.82200209847812,917.8207393179752,test
100,2,0.0001,False,28,7.057363639443608,1161.3793115919386,train
100,2,0.0001,False,28,6.880201218174953,972.8220895844485,eval
100,2,0.0001,False,28,6.821895870669135,917.7232464101165,test
100,2,0.0001,False,29,7.056683047343109,1160.5891549244793,train
100,2,0.0001,False,29,6.880206762575636,972.8274833148585,eval
100,2,0.0001,False,29,6.821857403064596,917.6879444741929,test
100,2,0.0001,False,30,7.056014004400221,1159.8129306334313,train
100,2,0.0001,False,30,6.880264198078828,972.8833597555126,eval
100,2,0.0001,False,30,6.8218768876174405,917.7058253876417,test
100,2,0.0001,False,31,7.055353067689023,1159.0466209584474,train
100,2,0.0001,False,31,6.880365081861908,972.9815128602847,eval
100,2,0.0001,False,31,6.821944869797806,917.7682151512573,test
100,2,0.0001,False,32,7.054697457006422,1158.2869866515075,train
100,2,0.0001,False,32,6.880502018274045,973.1147585806192,eval
100,2,0.0001,False,32,6.822052322585007,917.8668372024923,test
100,2,0.0001,False,33,7.054045487258394,1157.5320646965554,train
100,2,0.0001,False,33,6.880667116127762,973.2754310016522,eval
100,2,0.0001,False,33,6.822191254845981,917.9943673762805,test
100,2,0.0001,False,34,7.053395222809355,1156.779607420883,train
100,2,0.0001,False,34,6.88085397084554,973.4573090994932,eval
100,2,0.0001,False,34,6.822354357818077,918.1441071971402,test
100,2,0.0001,False,35,7.052745326090667,1156.0280643889023,train
100,2,0.0001,False,35,6.881057346568388,973.6553068166752,eval
100,2,0.0001,False,35,6.822536780916411,918.3116131679066,test
100,2,0.0001,False,36,7.052094164541212,1155.2755483946114,train
100,2,0.0001,False,36,6.881273783889472,973.8660649700835,eval
100,2,0.0001,False,36,6.822734298377202,918.4930136602467,test
100,2,0.0001,False,37,7.051440489494194,1154.5206203618854,train
100,2,0.0001,False,37,6.881500150643143,974.0865408229816,eval
100,2,0.0001,False,37,6.822943958742865,918.6856054300749,test
100,2,0.0001,False,38,7.05078249058481,1153.761196930121,train
100,2,0.0001,False,38,6.881734670377245,974.315010128761,eval
100,2,0.0001,False,38,6.823164084862018,918.8878543864422,test
100,2,0.0001,False,39,7.05011932324555,1152.9963138377864,train
100,2,0.0001,False,39,6.881976015427533,974.5501846118339,eval
100,2,0.0001,False,39,6.823393032468599,919.0982556459334,test
100,2,0.0001,False,40,7.0494488376682085,1152.2235055459885,train
100,2,0.0001,False,40,6.882224148395014,974.7920326450954,eval
100,2,0.0001,False,40,6.82363014385618,919.316210147379,test
100,2,0.0001,False,41,7.048770096342443,1151.4417091850187,train
100,2,0.0001,False,41,6.88247761071897,975.0391370135642,eval
100,2,0.0001,False,41,6.8238750079582475,919.5413452483202,test
100,2,0.0001,False,42,7.048081818273512,1150.6494697807136,train
100,2,0.0001,False,42,6.882737262576234,975.2923406073639,eval
100,2,0.0001,False,42,6.824127353470901,919.7734166603515,test
100,2,0.0001,False,43,7.047382669933771,1149.8452762723293,train
100,2,0.0001,False,43,6.883002486883425,975.5510461486929,eval
100,2,0.0001,False,43,6.824386703556981,920.0119909109253,test
100,2,0.0001,False,44,7.04667171785387,1149.0280819090356,train
100,2,0.0001,False,44,6.883273470635507,975.8154404531881,eval
100,2,0.0001,False,44,6.82465305821649,920.2570730294415,test
100,2,0.0001,False,45,7.045947959867575,1148.1967645308614,train
100,2,0.0001,False,45,6.883550700019388,976.0860026686913,eval
100,2,0.0001,False,45,6.824926433892085,920.5086833190019,test
100,2,0.0001,False,46,7.045209904848519,1147.3496447948758,train
100,2,0.0001,False,46,6.883834100237079,976.3626648555435,eval
100,2,0.0001,False,46,6.825206649714503,920.7666605597051,test
100,2,0.0001,False,47,7.044456906237845,1146.4860173023462,train
100,2,0.0001,False,47,6.884123549741857,976.6453134496439,eval
100,2,0.0001,False,47,6.825493335723877,921.0306693211863,test
100,2,0.0001,False,48,7.043687719409749,1145.6044944305943,train
100,2,0.0001,False,48,6.884419964809044,976.9348487450395,eval
100,2,0.0001,False,48,6.825787116741312,921.3012903980294,test
100,2,0.0001,False,49,7.0429012856241,1144.7039065239774,train
100,2,0.0001,False,49,6.884722971448712,977.2309113429336,eval
100,2,0.0001,False,49,6.826086965100519,921.5775824990869,test
200,2,0.001,False,0,7.159421617701902,1286.166821614202,train
200,2,0.001,False,0,6.9404904047648115,1033.2768146040573,eval
200,2,0.001,False,0,6.880673868902798,973.2820033338766,test
200,2,0.001,False,1,7.080476461830786,1188.5346750296137,train
200,2,0.001,False,1,6.925241900425331,1017.6404074996904,eval
200,2,0.001,False,1,6.867044769484421,960.1070315877362,test
200,2,0.001,False,2,7.0053586717379295,1102.5254288129129,train
200,2,0.001,False,2,6.939548679426605,1032.3042096815925,eval
200,2,0.001,False,2,6.881554915987212,974.1398884683301,test
200,2,0.001,False,3,6.916040153826698,1008.3192893945832,train
200,2,0.001,False,3,6.965620199839274,1059.5718599845316,eval
200,2,0.001,False,3,6.906888484954834,999.1335815301217,test
200,2,0.001,False,4,6.8201777490518865,916.1478400192385,train
200,2,0.001,False,4,6.997502560709037,1093.8978008073739,eval
200,2,0.001,False,4,6.937557754845455,1030.2510144119797,test
200,2,0.001,False,5,6.72337713888136,831.6212750096997,train
200,2,0.001,False,5,7.033595487183216,1134.1009337751502,eval
200,2,0.001,False,5,6.97247236350487,1066.8571512837893,test
200,2,0.001,False,6,6.628854735422943,756.6151497229614,train
200,2,0.001,False,6,7.072764200322768,1179.4036405260752,eval
200,2,0.001,False,6,7.0106668061223525,1108.3933420092005,test
200,2,0.001,False,7,6.5383269665604935,691.1293277708438,train
200,2,0.001,False,7,7.114177806704652,1229.272495988035,eval
200,2,0.001,False,7,7.051243979355385,1154.2937676446795,test
200,2,0.001,False,8,6.452653181754936,634.3831958764782,train
200,2,0.001,False,8,7.157129399916705,1283.2220234996691,eval
200,2,0.001,False,8,7.093476361241834,1204.0863724871174,test
200,2,0.001,False,9,6.372289584854902,585.3966108933623,train
200,2,0.001,False,9,7.200991583805458,1340.759580956537,eval
200,2,0.001,False,9,7.136579825960356,1257.1214539014106,test
200,2,0.001,False,10,6.297530089394521,543.2285258920846,train
200,2,0.001,False,10,7.245264352536669,1401.452324488373,eval
200,2,0.001,False,10,7.1800694712277116,1312.9994707625206,test
200,2,0.001,False,11,6.228456283019761,506.9722574293405,train
200,2,0.001,False,11,7.289620072233911,1465.0139919635353,eval
200,2,0.001,False,11,7.223679287680264,1371.5260276174909,test
200,2,0.001,False,12,6.164861186076019,475.7350996956515,train
200,2,0.001,False,12,7.3338128538692695,1531.2089317768418,eval
200,2,0.001,False,12,7.267109024113622,1432.4034176952139,test
200,2,0.001,False,13,6.106380559630313,448.71168728333276,train
200,2,0.001,False,13,7.377581110187605,1599.7155484237876,eval
200,2,0.001,False,13,7.310046944124945,1495.247380623761,test
200,2,0.001,False,14,6.052561869055538,425.2009450453593,train
200,2,0.001,False,14,7.420745793510886,1670.278726384553,eval
200,2,0.001,False,14,7.352304154428943,1559.7863791567356,test
200,2,0.001,False,15,6.0028930478176825,404.59762220678857,train
200,2,0.001,False,15,7.463176026063807,1742.6740555677443,eval
200,2,0.001,False,15,7.393755033098418,1625.799596453641,test
200,2,0.001,False,16,5.956849255804288,386.39078580909717,train
200,2,0.001,False,16,7.5047893243677475,1816.7224852952506,eval
200,2,0.001,False,16,7.434341570426678,1693.142536780848,test
200,2,0.001,False,17,5.913960202265594,370.1692014283237,train
200,2,0.001,False,17,7.545545119865268,1892.2939833570592,eval
200,2,0.001,False,17,7.474023251697935,1761.6801294834822,test
200,2,0.001,False,18,5.873844724590495,355.61359162982603,train
200,2,0.001,False,18,7.585406761543424,1969.247485190566,eval
200,2,0.001,False,18,7.512757704175752,1831.256650032323,test
200,2,0.001,False,19,5.83619201789468,342.4727244520211,train
200,2,0.001,False,19,7.624337523591285,2047.4236457753782,eval
200,2,0.001,False,19,7.550514402060673,1901.7207288377888,test
200,2,0.001,False,20,5.800742763583943,330.54498552986524,train
200,2,0.001,False,20,7.662304709939396,2126.6531034012896,eval
200,2,0.001,False,20,7.587285814614131,1972.9512844524913,test
200,2,0.001,False,21,5.767270144769701,319.66390429648317,train
200,2,0.001,False,21,7.699297343983369,2206.7968279150646,eval
200,2,0.001,False,21,7.6230796370013,2044.849838145765,test
200,2,0.001,False,22,5.735588283862098,309.69510581331866,train
200,2,0.001,False,22,7.735320362390256,2287.7414932342476,eval
200,2,0.001,False,22,7.657912278997487,2117.3324117401157,test
200,2,0.001,False,23,5.705541412709123,300.5281457675531,train
200,2,0.001,False,23,7.770395998861275,2369.4093860190474,eval
200,2,0.001,False,23,7.691812876997323,2190.341785336864,test
200,2,0.001,False,24,5.6770063497252385,292.0737531701272,train
200,2,0.001,False,24,7.804547272476495,2451.7253311159243,eval
200,2,0.001,False,24,7.724821723740677,2263.848960959838,test
200,2,0.001,False,25,5.649867562924401,284.2538175866356,train
200,2,0.001,False,25,7.8377910969304105,2534.59996016229,eval
200,2,0.001,False,25,7.7569709399650835,2337.812495086758,test
200,2,0.001,False,26,5.624014620053566,276.9992005420986,train
200,2,0.001,False,26,7.870151725469851,2617.9627696867424,eval
200,2,0.001,False,26,7.788293871386298,2412.198548428102,test
200,2,0.001,False,27,5.599349482584808,270.2505475447534,train
200,2,0.001,False,27,7.901656917497223,2701.755207125477,eval
200,2,0.001,False,27,7.818818807601929,2486.966086998152,test
200,2,0.001,False,28,5.575788958597991,263.95772522437005,train
200,2,0.001,False,28,7.932363669077556,2786.00422006272,eval
200,2,0.001,False,28,7.8485778118002,2562.0879532877802,test
200,2,0.001,False,29,5.553254806389243,258.0761783828412,train
200,2,0.001,False,29,7.962288744309369,2870.635590413426,eval
200,2,0.001,False,29,7.877587466404356,2637.5018162359656,test
200,2,0.001,False,30,5.5316863666146485,252.5694768262776,train
200,2,0.001,False,30,7.9914883632285925,2955.6928318709924,eval
200,2,0.001,False,30,7.905873389079653,2713.1711317265476,test
200,2,0.001,False,31,5.511021719140522,247.4037751504628,train
200,2,0.001,False,31,8.01996936050116,3041.0841542215467,eval
200,2,0.001,False,31,7.933454003827325,2789.0435539214163,test
200,2,0.001,False,32,5.4912044597884355,242.54917171674253,train
200,2,0.001,False,32,8.047766563939113,3126.80365083173,eval
200,2,0.001,False,32,7.960370729709494,2865.1349462842713,test
200,2,0.001,False,33,5.472187300859871,237.98015809798744,train
200,2,0.001,False,33,8.074886275272743,3212.761977428991,eval
200,2,0.001,False,33,7.986634690186073,2941.381624307595,test
200,2,0.001,False,34,5.4539366172531905,233.67625160977508,train
200,2,0.001,False,34,8.101367707346,3298.9770262313577,eval
200,2,0.001,False,34,8.01229449798321,3017.833588010175,test
200,2,0.001,False,35,5.436408689466574,229.61607830779423,train
200,2,0.001,False,35,8.12722484738219,3385.3915386338713,eval
200,2,0.001,False,35,8.037348434842865,3094.397306585562,test
200,2,0.001,False,36,5.419563855155039,225.7806279676728,train
200,2,0.001,False,36,8.15247797498516,3471.9718741534016,eval
200,2,0.001,False,36,8.061841487884521,3171.124347958752,test
200,2,0.001,False,37,5.403354034585468,222.1502677361301,train
200,2,0.001,False,37,8.177136402504116,3558.6495162400042,eval
200,2,0.001,False,37,8.085770861855869,3247.922570468268,test
200,2,0.001,False,38,5.387737136776164,218.7079190721061,train
200,2,0.001,False,38,8.201235958174163,3645.4531517168753,eval
200,2,0.001,False,38,8.10919403207713,3324.897189221876,test
200,2,0.001,False,39,5.372683529126442,215.44023280956606,train
200,2,0.001,False,39,8.224801905014935,3732.3819637993556,eval
200,2,0.001,False,39,8.132095213594107,3401.9198519956194,test
200,2,0.001,False,40,5.358161962638467,212.3343091631827,train
200,2,0.001,False,40,8.247867266337076,3819.471213895426,eval
200,2,0.001,False,40,8.154537003615808,3479.1281285851633,test
200,2,0.001,False,41,5.344145972849959,209.37899287598523,train
200,2,0.001,False,41,8.270423664766199,3906.603731958508,eval
200,2,0.001,False,41,8.176491712701731,3556.356030559472,test
200,2,0.001,False,42,5.330608161829286,206.5635600367038,train
200,2,0.001,False,42,8.292522523917404,3993.8961970558507,eval
200,2,0.001,False,42,8.198027725877433,3633.776432009429,test
200,2,0.001,False,43,5.317526231377812,203.87890841023162,train
200,2,0.001,False,43,8.314149987463857,4081.2148787057604,eval
200,2,0.001,False,43,8.219094161329599,3711.13916610763,test
200,2,0.001,False,44,5.304876961950528,201.3162313334045,train
200,2,0.001,False,44,8.335380946888643,4168.789341616143,eval
200,2,0.001,False,44,8.239775476784542,3788.689563904998,test
200,2,0.001,False,45,5.2926438501325705,198.86850951692895,train
200,2,0.001,False,45,8.356147392123352,4256.265417125334,eval
200,2,0.001,False,45,8.259997417186868,3866.084115095338,test
200,2,0.001,False,46,5.2808039026745295,196.52780108974716,train
200,2,0.001,False,46,8.376557387557684,4344.028348792856,eval
200,2,0.001,False,46,8.279866646076071,3943.6684432515062,test
200,2,0.001,False,47,5.2693466614868685,194.28898449386946,train
200,2,0.001,False,47,8.396513022628485,4431.586931150954,eval
200,2,0.001,False,47,8.29931665288991,4021.123631536968,test
200,2,0.001,False,48,5.258243488053144,192.143692019319,train
200,2,0.001,False,48,8.41615452485926,4519.490407917362,eval
200,2,0.001,False,48,8.318454841087604,4098.8217817452505,test
